TERYT Gminy,Gmina,Liczba wyborców uprawnionych do głosowania,Liczba głosów ważnych,KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY,KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE,KOMITET WYBORCZY NOWA LEWICA,KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ,KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ,KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI,KOMITET WYBORCZY POLSKA JEST JEDNA,KOMITET WYBORCZY WYBORCÓW RUCHU DOBROBYTU I POKOJU,KOMITET WYBORCZY NORMALNY KRAJ,KOMITET WYBORCZY ANTYPARTIA,KOMITET WYBORCZY RUCH NAPRAWY POLSKI,KOMITET WYBORCZY WYBORCÓW MNIEJSZOŚĆ NIEMIECKA
181901,gm. Czudec,8980,6454,89,664,265,3666,684,850,236,0,0,0,0,0
181902,gm. Frysztak,8114,5282,82,508,223,3109,576,514,270,0,0,0,0,0
181903,gm. Niebylec,8217,5819,94,448,182,3635,530,448,482,0,0,0,0,0
181904,gm. Strzyżów,15655,10089,188,1332,482,5376,1024,1450,237,0,0,0,0,0
181905,gm. Wiśniowa,6219,4132,64,400,158,2595,433,391,91,0,0,0,0,0
182001,gm. Baranów Sandomierski,8956,5893,92,727,200,3618,437,745,74,0,0,0,0,0
182002,gm. Gorzyce,9849,6391,71,1763,206,2942,491,818,100,0,0,0,0,0
182003,gm. Grębów,7821,5187,71,658,203,3101,485,591,78,0,0,0,0,0
182004,gm. Nowa Dęba,13847,8816,107,1150,413,4718,758,1430,240,0,0,0,0,0
182101,gm. Baligród,2636,1716,26,309,66,867,154,290,0,4,0,0,0,0
182102,gm. Cisna,2915,2475,59,570,220,456,175,976,0,19,0,0,0,0
182103,gm. Lesko,8859,5677,75,1229,194,2719,469,975,0,16,0,0,0,0
182104,gm. Olszanica,4176,2635,42,528,99,1304,243,404,0,15,0,0,0,0
182105,gm. Solina,5677,4273,85,759,188,2095,337,789,0,20,0,0,0,0
186101,Krosno,34357,24556,505,3445,1575,10014,1990,6921,0,106,0,0,0,0
186201,Przemyśl,43532,29347,533,3411,1799,12065,2454,8906,0,179,0,0,0,0
186301,Rzeszów,152046,118537,2397,17126,10007,38517,11560,36140,2790,0,0,0,0,0
186401,Tarnobrzeg,33878,23993,266,3112,1421,9234,1710,7935,315,0,0,0,0,0
200101,m. Augustów,21706,14810,212,2638,1247,6080,1208,3127,236,62,0,0,0,0
200102,gm. Augustów,5117,3158,62,580,145,1581,391,317,65,17,0,0,0,0
200103,gm. Bargłów Kościelny,4117,2369,34,412,112,1318,232,208,43,10,0,0,0,0
200104,gm. Lipsk,3910,2462,20,363,89,1499,192,236,57,6,0,0,0,0
200105,gm. Nowinka,2333,1614,18,274,95,806,161,230,26,4,0,0,0,0
200106,gm. Płaska,2285,1569,19,270,69,673,173,334,24,7,0,0,0,0
200107,gm. Sztabin,3817,2355,31,417,104,1240,241,271,33,18,0,0,0,0
200201,gm. Choroszcz,13420,9928,137,2048,437,3994,1093,1998,202,19,0,0,0,0
200202,gm. Czarna Białostocka,8202,5624,82,805,201,2358,560,1511,80,27,0,0,0,0
200203,gm. Dobrzyniewo Duże,7614,5606,73,1194,198,2406,599,1025,88,23,0,0,0,0
200204,gm. Gródek,4180,2692,29,665,233,662,164,914,7,18,0,0,0,0
200205,gm. Juchnowiec Kościelny,12968,10000,131,2057,492,3767,1195,2161,171,26,0,0,0,0
200206,gm. Łapy,16066,11282,104,1278,268,6356,915,2089,250,22,0,0,0,0
200207,gm. Michałowo,5122,3082,54,532,181,1061,269,933,22,30,0,0,0,0
200208,gm. Poświętne,2543,1740,12,203,32,1191,168,101,29,4,0,0,0,0
200209,gm. Supraśl,13126,10355,128,2585,537,2792,1086,3011,142,74,0,0,0,0
200210,gm. Suraż,1509,1156,12,141,33,701,98,146,20,5,0,0,0,0
200211,gm. Turośń Kościelna,5212,4029,44,758,146,1735,454,790,88,14,0,0,0,0
200212,gm. Tykocin,4806,3190,34,494,75,1923,325,289,41,9,0,0,0,0
200213,gm. Wasilków,13892,10614,121,2522,500,3418,1168,2622,241,22,0,0,0,0
200214,gm. Zabłudów,7333,5166,67,1056,238,2060,632,993,87,33,0,0,0,0
200215,gm. Zawady,2046,1225,14,133,17,821,136,78,26,0,0,0,0,0
200301,m. Bielsk Podlaski,18863,12925,108,2849,862,3647,1154,4094,132,79,0,0,0,0
200302,m. Brańsk,2754,1907,15,245,45,1180,201,178,33,10,0,0,0,0
200303,gm. Bielsk Podlaski,5510,3415,34,721,279,1116,367,832,36,30,0,0,0,0
200304,gm. Boćki,3270,2018,12,297,48,1093,301,223,28,16,0,0,0,0
200305,gm. Brańsk,4252,2901,26,241,41,2150,271,119,46,7,0,0,0,0
200306,gm. Orla,2157,1246,14,275,91,307,113,419,14,13,0,0,0,0
200307,gm. Rudka,1362,928,10,126,11,618,61,90,10,2,0,0,0,0
200308,gm. Wyszki,3265,2196,13,259,39,1509,217,133,20,6,0,0,0,0
200401,m. Grajewo,15482,9899,102,1710,441,4607,833,1953,218,35,0,0,0,0
200402,gm. Grajewo,4797,3048,37,465,113,1593,468,297,63,12,0,0,0,0
200403,gm. Radziłów,3538,2066,17,229,35,1470,151,115,43,6,0,0,0,0
200404,gm. Rajgród,3888,2210,28,394,113,998,232,412,24,9,0,0,0,0
200405,gm. Szczuczyn,4519,2728,29,547,59,1556,208,245,70,14,0,0,0,0
200406,gm. Wąsosz,2708,1628,11,236,31,1067,136,105,35,7,0,0,0,0
200501,m. Hajnówka,15942,10687,104,2523,860,2552,996,3405,123,124,0,0,0,0
200502,gm. Białowieża,1897,1341,27,263,154,343,125,407,11,11,0,0,0,0
200503,gm. Czeremcha,2417,1458,20,284,119,502,138,355,23,17,0,0,0,0
200504,gm. Czyże,1565,901,12,298,57,199,66,243,5,21,0,0,0,0
200505,gm. Dubicze Cerkiewne,1507,1007,10,221,83,317,148,201,6,21,0,0,0,0
200506,gm. Hajnówka,3140,1997,14,622,115,455,232,512,20,27,0,0,0,0
200507,gm. Kleszczele,1887,1131,12,239,93,396,94,276,14,7,0,0,0,0
200508,gm. Narew,2727,1552,13,447,99,394,151,418,10,20,0,0,0,0
200509,gm. Narewka,3147,2026,18,448,182,593,219,517,22,27,0,0,0,0
200601,m. Kolno,7785,4972,67,852,203,2368,527,801,137,17,0,0,0,0
200602,gm. Grabowo,2593,1582,16,194,49,1030,126,126,37,4,0,0,0,0
200603,gm. Kolno,6415,3996,45,614,81,2445,401,248,127,35,0,0,0,0
200604,gm. Mały Płock,3694,2238,21,316,57,1434,173,169,51,17,0,0,0,0
200605,gm. Stawiski,4594,2647,21,324,66,1787,216,183,44,6,0,0,0,0
200606,gm. Turośl,3812,2419,23,397,53,1347,235,271,55,38,0,0,0,0
200701,gm. Jedwabne,3984,2461,27,213,40,1700,256,164,51,10,0,0,0,0
200702,gm. Łomża,8950,6385,63,991,169,3279,661,1040,169,13,0,0,0,0
200703,gm. Miastkowo,3193,2056,15,207,48,1323,240,148,34,41,0,0,0,0
200704,gm. Nowogród,3109,2100,26,318,61,1158,209,283,35,10,0,0,0,0
200705,gm. Piątnica,8000,5084,68,648,106,2808,576,737,116,25,0,0,0,0
200706,gm. Przytuły,1564,933,5,69,17,697,80,32,31,2,0,0,0,0
200707,gm. Śniadowo,4013,2751,31,427,44,1696,300,184,53,16,0,0,0,0
200708,gm. Wizna,3030,1920,9,231,33,1307,165,126,47,2,0,0,0,0
200709,gm. Zbójna,3234,1898,24,279,54,1115,166,149,66,45,0,0,0,0
200801,gm. Goniądz,3716,2267,23,405,94,1191,220,307,24,3,0,0,0,0
200802,gm. Jasionówka,2084,1345,16,254,40,700,163,148,23,1,0,0,0,0
200803,gm. Jaświły,3706,2188,33,310,46,1327,267,147,47,11,0,0,0,0
200804,gm. Knyszyn,3536,2186,26,366,84,1154,236,266,49,5,0,0,0,0
200805,gm. Krypno,3003,1785,19,315,48,944,209,210,37,3,0,0,0,0
200806,gm. Mońki,10970,6667,65,1319,208,3050,786,1140,78,21,0,0,0,0
200807,gm. Trzcianne,3244,1799,22,190,31,1228,186,118,15,9,0,0,0,0
200901,m. Sejny,3859,2531,45,552,176,962,161,592,27,16,0,0,0,0
200902,gm. Giby,2140,1426,23,266,74,709,109,228,15,2,0,0,0,0
200903,gm. Krasnopol,2860,1759,29,308,81,841,185,273,33,9,0,0,0,0
200904,gm. Puńsk,3261,1899,24,492,78,586,141,474,19,85,0,0,0,0
200905,gm. Sejny,3087,1892,25,438,119,790,178,288,24,30,0,0,0,0
201001,m. Siemiatycze,10588,7060,70,1256,358,2741,695,1760,146,34,0,0,0,0
201002,gm. Drohiczyn,4800,2937,34,482,94,1601,282,381,38,25,0,0,0,0
201003,gm. Dziadkowice,2051,1226,5,182,20,767,119,108,19,6,0,0,0,0
201004,gm. Grodzisk,3113,1859,16,353,44,1053,165,189,32,7,0,0,0,0
201005,gm. Mielnik,1974,1309,14,212,80,512,90,361,18,22,0,0,0,0
201006,gm. Milejczyce,1406,832,2,160,72,261,129,196,6,6,0,0,0,0
201007,gm. Nurzec-Stacja,2902,1586,23,215,93,684,139,371,9,52,0,0,0,0
201008,gm. Perlejewo,2134,1323,13,227,28,811,151,75,17,1,0,0,0,0
201009,gm. Siemiatycze,4538,2761,35,533,119,1150,299,554,47,24,0,0,0,0
201101,gm. Dąbrowa Białostocka,8497,5291,60,836,185,2880,543,663,107,17,0,0,0,0
201102,gm. Janów,3139,1856,28,388,56,963,204,182,24,11,0,0,0,0
201103,gm. Korycin,2481,1512,10,311,37,774,196,157,26,1,0,0,0,0
201104,gm. Krynki,2449,1598,23,217,73,677,185,375,42,6,0,0,0,0
201105,gm. Kuźnica,2970,1974,20,301,68,1167,165,226,21,6,0,0,0,0
201106,gm. Nowy Dwór,1995,1187,8,188,39,719,94,121,11,7,0,0,0,0
201107,gm. Sidra,2597,1565,33,285,46,893,151,139,16,2,0,0,0,0
201108,gm. Sokółka,18570,12247,127,2178,484,5457,1142,2656,164,39,0,0,0,0
201109,gm. Suchowola,5208,3227,26,560,86,1820,339,305,68,23,0,0,0,0
201110,gm. Szudziałowo,2321,1391,20,206,62,704,137,240,13,9,0,0,0,0
201201,gm. Bakałarzewo,2311,1498,35,312,65,634,215,185,21,31,0,0,0,0
201202,gm. Filipów,3246,1992,40,312,74,1081,194,249,34,8,0,0,0,0
201203,gm. Jeleniewo,2321,1647,20,289,73,810,175,216,32,32,0,0,0,0
201204,gm. Przerośl,2136,1364,16,213,51,770,155,125,28,6,0,0,0,0
201205,gm. Raczki,4382,2817,34,470,114,1405,315,387,81,11,0,0,0,0
201206,gm. Rutka-Tartak,1836,1173,14,215,44,617,141,128,12,2,0,0,0,0
201207,gm. Suwałki,6012,4317,65,913,192,1735,453,849,86,24,0,0,0,0
201208,gm. Szypliszki,3069,1933,26,359,124,823,234,326,37,4,0,0,0,0
201209,gm. Wiżajny,1751,1212,17,211,50,643,135,136,13,7,0,0,0,0
201301,m. Wysokie Mazowieckie,6899,4973,60,911,153,2379,473,890,102,5,0,0,0,0
201302,gm. Ciechanowiec,6585,4184,38,756,107,2349,391,453,82,8,0,0,0,0
201303,gm. Czyżew,4811,3402,36,419,87,2238,302,274,31,15,0,0,0,0
201304,gm. Klukowo,3246,2323,15,292,24,1678,200,89,22,3,0,0,0,0
201305,gm. Kobylin-Borzymy,2462,1682,15,119,21,1192,205,89,38,3,0,0,0,0
201306,gm. Kulesze Kościelne,2309,1704,32,113,20,1244,194,61,37,3,0,0,0,0
201307,gm. Nowe Piekuty,2902,2109,18,277,26,1451,184,94,52,7,0,0,0,0
201308,gm. Sokoły,4326,2912,26,273,52,1935,353,200,59,14,0,0,0,0
201309,gm. Szepietowo,5225,3667,42,568,101,2147,416,328,61,4,0,0,0,0
201310,gm. Wysokie Mazowieckie,4075,2892,19,454,35,1755,364,208,53,4,0,0,0,0
201401,m. Zambrów,15917,10263,100,2092,391,4715,930,1809,200,26,0,0,0,0
201402,gm. Kołaki Kościelne,1761,1317,9,166,18,893,121,59,47,4,0,0,0,0
201403,gm. Rutki,4272,2813,31,379,67,1751,269,274,31,11,0,0,0,0
201404,gm. Szumowo,3645,2407,22,469,43,1410,251,160,40,12,0,0,0,0
201405,gm. Zambrów,7466,5069,51,969,120,2687,520,646,69,7,0,0,0,0
206101,Białystok,215144,165276,1884,36932,10921,51738,15980,44811,2391,619,0,0,0,0
206201,Łomża,43912,30732,303,4668,1088,13645,2596,7825,529,78,0,0,0,0
206301,Suwałki,49986,34398,611,5998,1794,12838,3143,9256,558,200,0,0,0,0
220101,gm. Borzytuchom,2510,1727,35,274,150,547,169,498,54,0,0,0,0,0
220102,gm. Bytów,18152,12699,209,1608,1141,4084,970,4445,242,0,0,0,0,0
220103,gm. Czarna Dąbrówka,4280,2910,38,309,169,1390,215,691,98,0,0,0,0,0
220104,gm. Kołczygłowy,3172,1929,34,239,166,758,215,461,56,0,0,0,0,0
220105,gm. Lipnica,3992,2656,49,305,100,1467,193,485,57,0,0,0,0,0
220106,gm. Miastko,13823,8341,112,852,626,2817,454,3390,90,0,0,0,0,0
220107,gm. Parchowo,2816,2076,43,211,124,969,179,507,43,0,0,0,0,0
220108,gm. Studzienice,2816,2020,42,299,130,720,178,615,36,0,0,0,0,0
220109,gm. Trzebielino,2654,1589,28,205,116,553,131,522,34,0,0,0,0,0
220110,gm. Tuchomie,3211,2030,47,265,109,810,215,539,45,0,0,0,0,0
220201,m. Chojnice,28528,20328,324,2752,1747,6249,1443,7512,301,0,0,0,0,0
220202,gm. Brusy,10506,7684,139,998,361,3672,648,1623,243,0,0,0,0,0
220203,gm. Chojnice,14351,9996,183,1495,786,3438,898,2982,214,0,0,0,0,0
220204,gm. Czersk,15952,10586,222,1397,736,4790,929,2284,228,0,0,0,0,0
220205,gm. Konarzyny,1697,1169,40,183,87,474,139,229,17,0,0,0,0,0
220301,m. Człuchów,9967,6932,103,868,595,1884,402,2967,113,0,0,0,0,0
220302,gm. Czarne,7554,4769,109,653,409,1409,294,1828,67,0,0,0,0,0
220303,gm. Człuchów,8071,5195,112,738,483,1833,458,1483,88,0,0,0,0,0
220304,gm. Debrzno,6380,3746,92,477,308,1237,275,1289,68,0,0,0,0,0
220305,gm. Koczała,2449,1512,36,186,130,461,121,543,35,0,0,0,0,0
220306,gm. Przechlewo,4611,2952,69,394,297,1025,247,889,31,0,0,0,0,0
220307,gm. Rzeczenica,2655,1657,31,220,145,670,122,450,19,0,0,0,0,0
220401,m. Pruszcz Gdański,22736,17972,283,2793,1431,3756,1156,8295,258,0,0,0,0,0
220402,gm. Cedry Wielkie,5190,3469,78,534,248,1021,286,1232,70,0,0,0,0,0
220403,gm. Kolbudy,14360,11531,161,1938,914,2238,802,5314,164,0,0,0,0,0
220404,gm. Pruszcz Gdański,24207,19324,302,2947,1351,3651,1312,9468,293,0,0,0,0,0
220405,gm. Przywidz,4658,3330,53,554,221,1050,297,1079,76,0,0,0,0,0
220406,gm. Pszczółki,7774,5716,89,1187,377,1492,454,2046,71,0,0,0,0,0
220407,gm. Suchy Dąb,3178,2073,56,393,135,631,156,672,30,0,0,0,0,0
220408,gm. Trąbki Wielkie,8882,5966,90,1380,367,1697,537,1807,88,0,0,0,0,0
220501,gm. Chmielno,5676,4232,64,619,208,1676,352,1044,269,0,0,0,0,0
220502,gm. Kartuzy,24526,18357,290,2362,1063,6232,1403,6204,803,0,0,0,0,0
220503,gm. Przodkowo,7670,5940,113,863,350,2000,641,1687,286,0,0,0,0,0
220504,gm. Sierakowice,13941,10752,166,1266,402,5053,1079,1873,913,0,0,0,0,0
220505,gm. Somonino,8103,5813,89,738,309,2127,504,1779,267,0,0,0,0,0
220506,gm. Stężyca,8175,6156,105,823,338,2506,537,1517,330,0,0,0,0,0
220507,gm. Sulęczyno,4249,3151,50,383,171,1428,253,709,157,0,0,0,0,0
220508,gm. Żukowo,33074,26733,459,4371,2109,6052,2247,10723,772,0,0,0,0,0
220601,m. Kościerzyna,17157,12626,140,1862,784,3821,751,4970,298,0,0,0,0,0
220602,gm. Dziemiany,3282,2391,47,312,139,1119,200,507,67,0,0,0,0,0
220603,gm. Karsin,4683,3305,53,385,204,1427,308,832,96,0,0,0,0,0
220604,gm. Kościerzyna,11864,8833,172,1343,536,3384,687,2458,253,0,0,0,0,0
220605,gm. Liniewo,3455,2343,65,307,143,1040,187,542,59,0,0,0,0,0
220606,gm. Lipusz,2793,2103,40,281,106,962,200,475,39,0,0,0,0,0
220607,gm. Nowa Karczma,5254,3672,72,546,244,1567,268,884,91,0,0,0,0,0
220608,gm. Stara Kiszewa,5200,3633,56,633,216,1479,328,849,72,0,0,0,0,0
220701,m. Kwidzyn,27056,18980,340,2500,2129,5194,1158,7380,279,0,0,0,0,0
220702,gm. Gardeja,6113,3486,81,341,575,1428,325,679,57,0,0,0,0,0
220703,gm. Kwidzyn,8362,5284,100,793,556,1806,424,1529,76,0,0,0,0,0
220704,gm. Prabuty,9631,5762,119,772,517,2260,429,1594,71,0,0,0,0,0
220705,gm. Ryjewo,4140,2366,82,330,199,778,178,771,28,0,0,0,0,0
220706,gm. Sadlinki,4354,2693,77,328,224,1107,275,635,47,0,0,0,0,0
220801,m. Lębork,24583,17597,241,2148,1572,4751,1231,7386,268,0,0,0,0,0
220802,m. Łeba,3025,2292,31,264,190,644,131,987,45,0,0,0,0,0
220803,gm. Cewice,5131,3576,62,546,225,1321,296,1027,99,0,0,0,0,0
220804,gm. Nowa Wieś Lęborska,10001,6843,126,976,523,2187,547,2353,131,0,0,0,0,0
220805,gm. Wicko,4271,2775,53,400,262,892,230,879,59,0,0,0,0,0
220901,m. Malbork,27617,19416,341,2823,1862,5109,1162,7947,172,0,0,0,0,0
220903,gm. Lichnowy,3261,1937,44,281,160,673,154,587,38,0,0,0,0,0
220904,gm. Malbork,3704,2484,43,503,229,597,198,888,26,0,0,0,0,0
220906,gm. Miłoradz,2541,1645,38,298,90,620,140,440,19,0,0,0,0,0
220907,gm. Nowy Staw,5312,3233,79,610,247,1061,237,962,37,0,0,0,0,0
220908,gm. Stare Pole,3372,2122,42,356,176,659,147,727,15,0,0,0,0,0
221001,m. Krynica Morska,1438,1091,24,110,88,303,53,499,14,0,0,0,0,0
221002,gm. Nowy Dwór Gdański,12828,8425,148,1100,638,2367,552,3522,98,0,0,0,0,0
221003,gm. Ostaszewo,2335,1491,30,238,98,535,123,458,9,0,0,0,0,0
221004,gm. Stegna,8039,5471,125,837,335,1649,303,2165,57,0,0,0,0,0
221005,gm. Sztutowo,2785,1906,35,278,132,500,137,801,23,0,0,0,0,0
221101,m. Hel,2609,1856,35,243,157,417,123,855,26,0,0,0,0,0
221102,gm. Jastarnia,3121,2408,45,314,144,831,159,841,74,0,0,0,0,0
221103,m. Puck,8065,5754,111,782,461,1481,291,2529,99,0,0,0,0,0
221104,gm. Władysławowo,11904,9105,163,1464,630,2438,590,3659,161,0,0,0,0,0
221105,gm. Kosakowo,14003,11827,198,1937,1038,2182,840,5425,207,0,0,0,0,0
221106,gm. Krokowa,8234,5749,107,831,324,2158,512,1703,114,0,0,0,0,0
221107,gm. Puck,20276,14731,287,2242,989,5278,1235,4419,281,0,0,0,0,0
221201,m. Ustka,12186,8834,108,859,712,2675,427,3947,106,0,0,0,0,0
221202,gm. Damnica,4252,2622,47,297,197,1011,222,814,34,0,0,0,0,0
221203,gm. Dębnica Kaszubska,6849,4199,56,567,321,1522,342,1290,101,0,0,0,0,0
221204,gm. Główczyce,6332,3469,70,488,238,1273,327,974,99,0,0,0,0,0
221205,gm. Kępice,6263,3633,69,453,309,1197,267,1296,42,0,0,0,0,0
221206,gm. Kobylnica,9808,6950,108,1059,575,1758,503,2834,113,0,0,0,0,0
221207,gm. Potęgowo,4775,2821,50,393,247,1054,248,794,35,0,0,0,0,0
221208,gm. Słupsk,13527,9584,166,1405,910,2511,680,3779,133,0,0,0,0,0
221209,gm. Smołdzino,2436,1550,23,187,132,594,96,500,18,0,0,0,0,0
221210,gm. Ustka,6374,4375,84,542,350,1368,348,1601,82,0,0,0,0,0
221301,gm. Czarna Woda,2329,1613,33,220,106,683,122,421,28,0,0,0,0,0
221302,m. Skórcz,2518,1756,29,218,117,696,126,526,44,0,0,0,0,0
221303,m. Starogard Gdański,33759,23343,324,2935,1665,8190,1431,8337,461,0,0,0,0,0
221304,gm. Bobowo,2340,1464,39,230,95,645,114,296,45,0,0,0,0,0
221305,gm. Kaliska,4062,2660,45,544,164,1056,161,622,68,0,0,0,0,0
221306,gm. Lubichowo,5071,3387,63,482,180,1329,258,977,98,0,0,0,0,0
221307,gm. Osieczna,2144,1454,26,189,75,759,98,265,42,0,0,0,0,0
221308,gm. Osiek,1967,1374,22,192,83,561,87,407,22,0,0,0,0,0
221309,gm. Skarszewy,10468,6936,108,972,464,2710,602,1916,164,0,0,0,0,0
221310,gm. Skórcz,3368,2149,19,282,139,1117,182,350,60,0,0,0,0,0
221311,gm. Smętowo Graniczne,3798,2448,43,407,161,1092,189,521,35,0,0,0,0,0
221312,gm. Starogard Gdański,12093,8657,158,1349,640,2983,662,2663,202,0,0,0,0,0
221313,gm. Zblewo,8827,5987,115,1039,319,2474,474,1412,154,0,0,0,0,0
221401,m. Tczew,41648,30230,390,4633,2304,9013,2046,11435,409,0,0,0,0,0
221402,gm. Gniew,11206,6903,210,1146,508,2615,509,1779,136,0,0,0,0,0
221403,gm. Morzeszczyn,2633,1532,36,246,86,669,121,343,31,0,0,0,0,0
221404,gm. Pelplin,11609,7284,136,1222,456,2764,517,2012,177,0,0,0,0,0
221405,gm. Subkowy,4077,2736,62,514,238,989,215,675,43,0,0,0,0,0
221406,gm. Tczew,11350,8195,150,1542,571,2338,666,2790,138,0,0,0,0,0
221501,m. Reda,19434,15190,278,2239,1332,3256,1138,6657,290,0,0,0,0,0
221502,m. Rumia,38307,30828,504,4191,2656,6767,2218,13935,557,0,0,0,0,0
221503,m. Wejherowo,33797,24851,377,3182,1984,6818,1785,10249,456,0,0,0,0,0
221504,gm. Choczewo,4222,2733,47,394,202,875,181,1000,34,0,0,0,0,0
221505,gm. Gniewino,5456,3590,68,412,207,1213,329,1277,84,0,0,0,0,0
221506,gm. Linia,4728,3414,62,461,127,1730,302,599,133,0,0,0,0,0
221507,gm. Luzino,12300,9087,158,1264,492,3490,916,2479,288,0,0,0,0,0
221508,gm. Łęczyce,8692,5732,111,999,340,2255,487,1378,162,0,0,0,0,0
221509,gm. Szemud,14835,11611,217,1683,737,3507,1116,4032,319,0,0,0,0,0
221510,gm. Wejherowo,20386,15584,304,2345,1022,4465,1454,5630,364,0,0,0,0,0
221601,gm. Dzierzgoń,6567,3825,84,532,296,1328,235,1305,45,0,0,0,0,0
221602,gm. Mikołajki Pomorskie,2553,1412,28,221,77,618,95,358,15,0,0,0,0,0
221603,gm. Stary Dzierzgoń,2863,1456,36,169,94,646,93,411,7,0,0,0,0,0
221604,gm. Stary Targ,4487,2333,40,369,133,1002,136,620,33,0,0,0,0,0
221605,gm. Sztum,13989,9097,169,1280,779,2564,477,3722,106,0,0,0,0,0
226101,Gdańsk,369589,298367,3434,43187,32730,59689,16843,139254,3230,0,0,0,0,0
226201,Gdynia,183307,147305,2049,20127,16573,29843,8136,68851,1726,0,0,0,0,0
226301,Słupsk,63200,45881,591,5077,4472,12817,2656,19645,623,0,0,0,0,0
226401,Sopot,27963,22516,212,2255,2188,4606,952,12095,208,0,0,0,0,0
240101,m. Będzin,40666,30342,498,2665,7698,7869,1520,9760,332,0,0,0,0,0
240102,m. Czeladź,23447,17703,304,1740,4180,4452,926,5886,215,0,0,0,0,0
240103,m. Wojkowice,7716,5643,105,571,1107,1337,339,2089,95,0,0,0,0,0
240104,gm. Bobrowniki,9763,7420,120,921,1185,2125,456,2486,127,0,0,0,0,0
240105,gm. Mierzęcice,6199,4596,93,552,807,1449,290,1331,74,0,0,0,0,0
240106,gm. Psary,9788,7621,121,866,1576,1959,383,2625,91,0,0,0,0,0
240107,gm. Siewierz,10034,7586,143,730,1039,2580,536,2459,99,0,0,0,0,0
240108,m. Sławków,5368,4054,41,367,745,1255,277,1144,225,0,0,0,0,0
240201,m. Szczyrk,4804,3770,52,474,239,1593,303,1020,80,0,9,0,0,0
240202,gm. Bestwina,9208,7290,106,1242,494,2397,645,2187,201,0,18,0,0,0
240203,gm. Buczkowice,8457,6414,91,922,464,2494,588,1622,216,0,17,0,0,0
240204,gm. Czechowice-Dziedzice,33270,25786,399,4033,2143,8429,2050,8055,598,0,79,0,0,0
240205,gm. Jasienica,18527,14574,236,2580,1046,4963,1289,4031,377,0,52,0,0,0
240206,gm. Jaworze,5718,4606,62,782,433,1044,373,1802,100,0,10,0,0,0
240207,gm. Kozy,9924,7955,117,1382,585,2711,636,2325,179,0,20,0,0,0
240208,gm. Porąbka,12054,8985,193,1284,568,3697,738,2234,249,0,22,0,0,0
240209,gm. Wilamowice,13564,10630,182,1623,675,4401,869,2514,337,0,29,0,0,0
240210,gm. Wilkowice,10536,8192,103,1240,781,2644,592,2615,198,0,19,0,0,0
240301,m. Cieszyn,25559,18918,502,3133,2138,4994,1292,6357,431,0,71,0,0,0
240302,m. Ustroń,14652,11169,156,1574,1209,3166,682,4144,210,0,28,0,0,0
240303,m. Wisła,9042,6312,97,1142,664,936,546,2736,164,0,27,0,0,0
240304,gm. Brenna,9068,6653,172,1057,435,2581,594,1609,185,0,20,0,0,0
240305,gm. Chybie,7303,5400,118,1014,348,2251,430,1103,122,0,14,0,0,0
240306,gm. Dębowiec,4396,3233,86,609,293,1024,292,845,74,0,10,0,0,0
240307,gm. Goleszów,10047,7373,145,1478,912,1560,580,2508,166,0,24,0,0,0
240308,gm. Hażlach,8106,5996,183,1032,537,2091,519,1489,131,0,14,0,0,0
240309,gm. Istebna,9114,6575,95,1114,191,3738,500,740,177,0,20,0,0,0
240310,gm. Skoczów,19668,14152,282,2214,1321,4780,1177,3972,362,0,44,0,0,0
240311,gm. Strumień,9953,7502,184,1052,590,3070,625,1805,151,0,25,0,0,0
240312,gm. Zebrzydowice,9888,7376,179,996,587,2973,636,1810,178,0,17,0,0,0
240401,gm. Blachownia,9838,7148,198,1101,725,2191,463,2351,119,0,0,0,0,0
240402,gm. Dąbrowa Zielona,3133,2116,59,288,174,1061,122,376,36,0,0,0,0,0
240403,gm. Janów,4821,3460,84,423,324,1655,254,632,88,0,0,0,0,0
240404,gm. Kamienica Polska,4366,3197,68,562,328,982,193,1021,43,0,0,0,0,0
240405,gm. Kłomnice,10436,7454,156,1070,699,3366,495,1565,103,0,0,0,0,0
240406,gm. Koniecpol,7223,4824,98,569,260,2457,300,1064,76,0,0,0,0,0
240407,gm. Konopiska,8428,6190,276,936,571,2030,384,1893,100,0,0,0,0,0
240408,gm. Kruszyna,3766,2651,63,362,269,1243,235,447,32,0,0,0,0,0
240409,gm. Lelów,3813,2622,106,305,152,1484,182,345,48,0,0,0,0,0
240410,gm. Mstów,8481,6391,132,871,555,2847,453,1440,93,0,0,0,0,0
240411,gm. Mykanów,11851,9040,176,1725,599,3831,658,1944,107,0,0,0,0,0
240412,gm. Olsztyn,6508,4817,151,699,420,1715,301,1449,82,0,0,0,0,0
240413,gm. Poczesna,9782,7300,147,1134,765,2464,469,2236,85,0,0,0,0,0
240414,gm. Przyrów,2901,2017,45,302,130,1028,157,326,29,0,0,0,0,0
240415,gm. Rędziny,7538,5513,131,1097,426,2146,368,1292,53,0,0,0,0,0
240416,gm. Starcza,2314,1776,40,353,153,650,111,460,9,0,0,0,0,0
